Time_s,Displacement_m
2.14887495395253,0.0106969174277791
2.15411596370511,0.010586849407656
2.15907301076719,0.0104402880935844
2.16403005782927,0.0102532624343114
2.16898710489135,0.0100265664165604
2.17394415195343,0.00976098349713839
2.18046096766556,0.00935425489481135
2.18697778337769,0.00888487168190547
2.19349459908982,0.00835606181008534
2.20001141480194,0.00777123996188627
2.2091608470434,0.00686456115140441
2.21831027928485,0.00586652721643559
2.22745971152631,0.00478838705351361
2.23660914376777,0.00364730331122304
2.2441964743484,0.00266696658796063
2.25178380492904,0.00166164650906054
2.25937113550967,0.00063886362975784
2.26695846609031,-0.000389644216862147
2.27343192640372,-0.00126251519035064
2.27990538671713,-0.00212746060602708
2.28637884703054,-0.00297961669047054
2.29285230734396,-0.00381208725620015
2.2990535163622,-0.0045845286308781
2.30525472538044,-0.00532947472205901
2.31145593439868,-0.00604315715543135
2.31765714341693,-0.00672017053877791
2.32367436931779,-0.00733689570876454
2.32969159521865,-0.00791195996857639
2.33570882111951,-0.00844271219224571
2.34172604702037,-0.00892522443291287
2.34754743926874,-0.00934251503955991
2.35336883151711,-0.00971003326698211
2.35919022376547,-0.0100262902755929
2.36501161601384,-0.0102889268019623
2.37057989921417,-0.0104879628200554
2.3761481824145,-0.0106357985013562
2.38171646561483,-0.0107320114926394
2.38728474881516,-0.010775711482779
2.39241344851545,-0.0107689219159222
2.39754214821574,-0.0107174787455819
2.40267084791603,-0.010621727691957
2.40779954761632,-0.0104818830477478
2.41306811981228,-0.0102927131307473
2.41833669200825,-0.0100584829089484
2.42360526420422,-0.00978030286287607
2.42887383640019,-0.00945927305052716
2.4357098173376,-0.00898105628315109
2.44254579827502,-0.00843663188816915
2.44938177921244,-0.00783003751044837
2.45621776014985,-0.00716569501057706
2.46314738774103,-0.00643866586364678
2.47007701533221,-0.00566269087671216
2.47700664292339,-0.00484317341304699
2.48393627051457,-0.00398698231402504
2.49086589810575,-0.00310178817132925
2.49779552569693,-0.00219274308057014
2.50472515328811,-0.00126581413904874
2.51165478087929,-0.000329337632680695
2.51826911974931,0.000565281122562698
2.52488345861932,0.00145638430494677
2.53149779748934,0.00233877226023402
2.53811213635935,0.00320499067639181
2.54435198999402,0.00400043069625826
2.55059184362869,0.00477161249391162
2.55683169726335,0.00551457177620187
2.56307155089802,0.00622364426797529
2.5691246813587,0.00687369816887289
2.57517781181937,0.00748427593558793
2.58123094228005,0.00805250957240213
2.58728407274073,0.00857417993435707
2.593144789752,0.00903099388759406
2.59900550676327,0.00943905910053329
2.60486622377455,0.00979667222197908
2.61072694078582,0.0101011820495411
2.61635066145989,0.0103411512621704
2.62197438213396,0.0105296393803355
2.62759810280803,0.0106660399059441
2.63322182348209,0.0107492059233374
2.63846110639169,0.0107779663067547
2.64370038930128,0.0107600975866598
2.64893967221087,0.0106958390359999
2.65417895512047,0.0105852445063982
2.6591415050572,0.0104379787112343
2.66410405499393,0.0102501677148275
2.66906660493066,0.0100226104488649
2.67402915486739,0.00975609526597149
2.68055128042051,0.00934817294034529
2.68707340597364,0.00887753447974333
2.69359553152676,0.0083474206590045
2.70011765707989,0.00776126161976749
2.70929145389275,0.00685094365649809
2.71846525070562,0.00584895164089197
2.72763904751848,0.00476661570553505
2.73681284433134,0.00362129664141561
2.74439015170741,0.00264151285033154
2.75196745908348,0.00163703973799841
2.75954476645954,0.000615374870788917
2.76712207383561,-0.000411789844755057
2.77359235691392,-0.00128409458865274
2.78006263999224,-0.00214833881838017
2.78653292307056,-0.00299966742740665
2.79300320614888,-0.00383119757762711
2.79920330557352,-0.00460288167669304
2.80540340499817,-0.00534696882197655
2.81160350442281,-0.00605969691879362
2.81780360384745,-0.00673566875107448
2.8238197064883,-0.00735130389753097
2.82983580912915,-0.00792521111380799
2.83585191176999,-0.00845474624165719
2.84186801441084,-0.00893599066917779
2.84768812497116,-0.00935200277992291
2.85350823553149,-0.00971821336467278
2.85932834609181,-0.0100331404155885
2.86514845665214,-0.0102944339763667
2.87071487804236,-0.0104921625750662
2.87628129943257,-0.0106387041757179
2.88184772082279,-0.0107336421763189
2.88741414221301,-0.0107760943051336
2.89253894661886,-0.0107681993316648
2.89766375102471,-0.0107157212436232
2.90278855543057,-0.0106190087962924
2.90791335983642,-0.0104782809584202
2.91319133084491,-0.0102877474918365
2.91846930185339,-0.0100520147255394
2.92374727286188,-0.00977220386513955
2.92902524387037,-0.00944942581141011
2.93587146353626,-0.00896893481423259
2.94271768320216,-0.00842212666172995
2.94956390286805,-0.00781306620280778
2.95641012253395,-0.00714621025901851
2.96330894663921,-0.00642109580870086
2.97020777074448,-0.00564760310686124
2.97710659484974,-0.00483107378759356
2.98400541895501,-0.0039782859451383
2.99090424306028,-0.0030968004641749
2.99780306716554,-0.00219171916590556
3.00470189127081,-0.00126894105234351
3.01160071537607,-0.000336674669340164
3.01821722743683,0.000558248603019386
